person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
29.0,1,87021.0,3,4000.0,14.73,0.05,6.0,573,1,0,0,0,0,0,0,0,1,0,1,0,0,0
25.0,0,107949.0,0,1657.0,12.06,0.02,4.0,696,1,0,0,0,0,1,0,0,1,0,0,0,1,0
47.0,1,1661567.0,22,6545.0,7.65,0.0,17.0,622,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,0,67128.0,11,12000.0,13.0,0.18,8.0,692,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,37220.0,0,6600.0,14.42,0.18,4.0,645,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23.0,0,30032.0,0,6000.0,12.67,0.2,4.0,668,0,0,0,0,1,0,0,1,0,0,0,1,0,0
28.0,1,60788.0,7,7200.0,11.15,0.12,7.0,702,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43.0,1,66920.0,20,5000.0,8.15,0.07,11.0,658,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,39756.0,0,6000.0,10.67,0.15,5.0,571,1,0,0,0,1,0,0,0,0,0,0,0,1,0
29.0,0,47231.0,7,2200.0,12.92,0.05,8.0,649,1,0,1,0,0,0,0,0,1,0,0,0,0,1
28.0,0,277100.0,6,9128.0,9.92,0.03,5.0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,1,45355.0,3,9000.0,10.68,0.2,6.0,627,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,0,62080.0,0,7500.0,13.22,0.12,3.0,636,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,78962.0,3,10000.0,7.55,0.13,3.0,621,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,0,41311.0,3,3000.0,11.98,0.07,5.0,659,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,1,26203.0,0,4751.0,10.95,0.18,3.0,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1
42.0,0,193109.0,19,24000.0,7.3,0.12,17.0,721,1,0,0,0,0,1,0,1,0,0,0,0,0,1
26.0,0,108942.0,7,11054.0,10.53,0.1,4.0,628,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26.0,1,75372.0,4,12000.0,5.56,0.16,2.0,558,1,0,1,0,0,0,0,0,0,0,0,0,0,1
42.0,0,57358.0,15,2800.0,9.72,0.05,10.0,557,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1,61057.0,5,12571.0,10.58,0.21,4.0,585,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,1,111803.0,0,12000.0,7.51,0.11,4.0,620,1,0,0,0,0,1,0,0,1,0,0,0,0,0
32.0,0,30964.0,9,3000.0,9.71,0.1,9.0,699,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,0,101923.0,2,4303.0,10.25,0.04,4.0,637,1,0,1,0,0,0,0,0,0,0,0,0,1,0
46.0,1,73014.0,23,5000.0,11.75,0.07,14.0,520,1,0,0,0,1,0,0,0,0,1,0,0,0,0
34.0,1,205136.0,14,33571.0,10.37,0.16,9.0,663,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27.0,0,84816.0,4,13000.0,12.06,0.15,7.0,552,1,0,0,0,0,0,0,0,1,1,0,0,0,0
27.0,1,31184.0,5,8000.0,9.52,0.26,6.0,675,1,0,0,0,0,1,0,1,0,1,0,0,0,0
23.0,0,52320.0,0,5000.0,8.21,0.1,2.0,666,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25.0,0,51653.0,3,8000.0,11.05,0.15,2.0,616,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,1,70588.0,3,10000.0,13.24,0.14,4.0,614,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,0,97291.0,3,15000.0,12.48,0.15,3.0,607,1,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,0,84520.0,1,5000.0,10.31,0.06,3.0,697,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34.0,1,72868.0,8,2000.0,7.6,0.03,7.0,666,0,0,0,0,0,1,0,0,0,0,1,0,0,0
25.0,0,53032.0,4,3000.0,6.15,0.06,5.0,655,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,1,45117.0,2,10000.0,11.52,0.22,5.0,611,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.0,0,46413.0,3,7000.0,10.09,0.15,5.0,581,1,0,0,0,0,1,0,0,1,1,0,0,0,0
26.0,1,87069.0,1,9000.0,9.39,0.1,5.0,644,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32.0,0,48923.0,5,9600.0,12.52,0.2,6.0,689,0,0,0,0,0,1,0,0,1,0,0,0,0,1
36.0,0,60875.0,9,3000.0,10.19,0.05,11.0,645,0,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,73208.0,2,8000.0,5.79,0.11,2.0,569,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28.0,0,105267.0,8,6428.0,10.57,0.06,6.0,638,1,0,1,0,0,0,0,0,0,0,0,0,0,1
46.0,1,81395.0,27,24028.0,11.1,0.3,12.0,617,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,1,72989.0,6,12740.0,10.76,0.17,7.0,646,1,0,0,0,1,0,0,0,1,0,0,0,0,0
31.0,1,124411.0,6,6092.0,10.86,0.05,7.0,676,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0,75532.0,2,5930.0,6.67,0.08,2.0,656,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,0,49080.0,0,1200.0,15.34,0.02,5.0,662,1,0,1,0,0,0,0,0,1,0,0,0,0,1
32.0,0,56239.0,11,8000.0,8.03,0.14,13.0,695,1,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,1,54519.0,1,6500.0,11.38,0.12,3.0,655,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.0,1,40626.0,3,4419.0,8.57,0.11,5.0,578,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,50385.0,0,7000.0,5.92,0.14,4.0,644,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,1,181096.0,0,8000.0,8.75,0.04,4.0,584,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24.0,1,130152.0,0,11433.0,10.17,0.09,4.0,624,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33.0,0,43018.0,12,10000.0,11.66,0.23,10.0,633,1,0,0,0,1,0,0,0,1,0,0,0,0,1
28.0,0,48883.0,0,1719.0,11.31,0.04,8.0,613,1,0,0,0,1,0,0,0,1,0,0,1,0,0
27.0,1,34273.0,2,2411.0,5.48,0.07,7.0,684,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,44330.0,0,10000.0,9.99,0.23,3.0,656,1,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,45477.0,0,5000.0,9.98,0.11,4.0,618,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,89254.0,1,10000.0,6.7,0.11,4.0,634,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,1,90076.0,1,11965.0,12.47,0.13,5.0,678,0,0,1,0,0,0,0,0,1,0,0,1,0,0
32.0,1,144925.0,7,8000.0,7.78,0.06,7.0,525,1,0,0,0,0,1,0,0,0,1,0,0,0,0
39.0,0,43169.0,18,8000.0,13.22,0.19,15.0,600,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,1,127877.0,0,4681.0,8.38,0.04,3.0,667,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31.0,0,91455.0,8,14000.0,11.99,0.15,6.0,588,1,0,0,0,0,1,0,0,1,0,0,1,0,0
23.0,1,102911.0,0,12000.0,13.11,0.12,4.0,630,1,0,0,0,0,1,0,0,1,0,0,0,0,1
22.0,0,53940.0,0,11906.0,13.34,0.22,3.0,615,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24.0,0,79016.0,0,5398.0,8.87,0.07,4.0,656,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36.0,1,74986.0,11,20000.0,11.8,0.27,11.0,587,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36.0,1,84973.0,14,10000.0,14.15,0.12,11.0,646,1,0,1,0,0,0,0,0,1,0,1,0,0,0
23.0,1,60739.0,0,14000.0,15.56,0.23,4.0,585,1,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,0,45038.0,0,9172.0,14.69,0.2,5.0,596,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28.0,1,158663.0,4,10095.0,10.77,0.06,5.0,570,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26.0,0,92321.0,0,5288.0,8.3,0.06,3.0,644,1,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,43056.0,3,7200.0,10.29,0.17,4.0,683,1,0,1,0,0,0,0,0,1,0,0,1,0,0
28.0,1,356880.0,5,15443.0,9.71,0.04,7.0,645,1,0,1,0,0,0,0,0,0,0,0,0,0,1
27.0,0,76571.0,0,18000.0,10.39,0.24,8.0,610,1,0,0,0,0,0,0,0,1,1,0,0,0,0
23.0,1,107510.0,1,24000.0,7.02,0.22,3.0,660,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30.0,1,61073.0,8,10000.0,11.04,0.16,6.0,649,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.0,0,133313.0,2,6405.0,13.51,0.05,3.0,615,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,1,86886.0,1,3000.0,7.43,0.03,2.0,628,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24.0,1,37290.0,1,5000.0,10.6,0.13,3.0,604,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27.0,1,97477.0,5,2633.0,10.73,0.03,6.0,592,1,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,0,121217.0,16,12000.0,11.01,0.1,14.0,579,1,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,1,51408.0,0,6000.0,11.62,0.12,2.0,664,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,0,86265.0,0,3158.0,13.65,0.04,4.0,623,1,0,1,0,0,0,0,0,1,0,0,0,0,1
28.0,1,96918.0,5,24000.0,9.96,0.25,6.0,614,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,0,96845.0,2,2000.0,10.33,0.02,4.0,646,1,0,1,0,0,0,0,0,0,0,0,1,0,0
28.0,0,108852.0,7,21000.0,10.61,0.19,7.0,623,1,0,0,0,0,1,0,0,0,0,0,0,0,1
25.0,0,123310.0,3,13913.0,8.34,0.11,3.0,648,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.0,1,60731.0,1,17159.0,8.54,0.28,4.0,685,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,1,72999.0,0,10000.0,13.11,0.14,3.0,667,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,1,58563.0,5,4347.0,5.58,0.07,4.0,621,1,0,0,0,1,0,0,0,0,0,0,0,0,1
25.0,0,72917.0,5,1200.0,13.27,0.02,3.0,578,1,0,0,0,1,0,0,0,1,0,0,0,0,0
25.0,1,87181.0,6,16000.0,11.97,0.18,4.0,613,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,111068.0,0,12000.0,14.45,0.11,3.0,561,1,0,0,0,0,1,0,0,1,0,0,0,0,0
27.0,1,176144.0,1,2500.0,8.49,0.01,6.0,591,1,0,1,0,0,0,0,0,0,0,0,1,0,0
33.0,0,103036.0,11,15000.0,15.4,0.15,8.0,710,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24.0,1,37254.0,1,4000.0,6.24,0.11,3.0,604,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33.0,0,70717.0,10,14433.0,10.94,0.2,6.0,516,1,0,1,0,0,0,0,0,1,0,1,0,0,0
39.0,0,60796.0,13,6000.0,13.14,0.1,11.0,661,1,0,0,0,1,0,0,0,0,0,0,0,1,0
29.0,1,138763.0,6,7224.0,11.36,0.05,5.0,654,1,0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,0,50012.0,8,9000.0,10.42,0.18,6.0,718,0,0,0,0,0,0,0,1,0,0,0,1,0,0
24.0,0,63020.0,3,10000.0,10.11,0.16,3.0,634,0,0,1,0,0,0,0,0,1,0,0,0,0,1
24.0,0,72790.0,1,12000.0,15.23,0.16,4.0,647,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1,138952.0,1,12000.0,6.41,0.09,5.0,638,1,0,0,0,1,0,0,0,0,1,0,0,0,0
28.0,1,138530.0,6,17799.0,10.42,0.13,4.0,582,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,1,96798.0,2,12000.0,14.8,0.12,5.0,616,1,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,108493.0,4,15000.0,10.41,0.14,2.0,639,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,1,60996.0,4,5000.0,13.58,0.08,5.0,637,1,0,1,0,0,0,0,0,1,0,0,0,0,1
29.0,0,94762.0,7,10000.0,17.52,0.11,9.0,650,0,0,1,0,0,0,0,0,1,1,0,0,0,0
30.0,0,115160.0,8,10000.0,10.31,0.09,6.0,633,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30.0,0,31902.0,8,6599.0,10.48,0.21,7.0,647,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,1,64681.0,6,4000.0,6.91,0.06,4.0,640,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,0,204866.0,1,12009.0,11.26,0.06,3.0,589,1,0,0,0,1,0,0,0,1,0,1,0,0,0
21.0,0,69577.0,0,8000.0,9.54,0.11,3.0,532,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,1,43880.0,1,11284.0,12.21,0.26,2.0,595,1,0,0,0,0,0,0,1,0,1,0,0,0,0
29.0,0,138893.0,3,8097.0,16.22,0.06,10.0,591,1,0,0,0,0,1,0,0,0,0,0,0,0,1
40.0,0,45690.0,16,10750.0,15.76,0.24,9.0,612,1,0,0,0,0,0,0,0,1,1,0,0,0,0
27.0,1,277839.0,3,5349.0,8.75,0.02,4.0,598,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,72943.0,3,10000.0,11.01,0.14,2.0,596,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,0,66952.0,3,18613.0,12.63,0.28,3.0,712,1,0,0,0,0,1,0,1,0,0,0,1,0,0
29.0,1,193186.0,10,7000.0,10.96,0.04,8.0,661,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,0,58546.0,0,4800.0,9.53,0.08,4.0,646,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.0,1,29893.0,8,5000.0,12.4,0.17,6.0,584,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25.0,1,38006.0,3,5000.0,9.53,0.13,2.0,720,1,0,0,0,0,1,0,0,1,0,0,0,1,0
37.0,0,59285.0,13,5000.0,10.54,0.08,12.0,665,1,0,0,1,0,0,0,0,1,0,0,0,0,1
29.0,0,127134.0,6,25133.0,11.0,0.2,9.0,662,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,0,37085.0,0,12000.0,8.62,0.32,4.0,630,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32.0,1,145009.0,13,28225.0,15.96,0.19,9.0,678,1,0,0,0,1,0,0,0,0,0,0,1,0,0
24.0,1,48954.0,2,6000.0,7.66,0.12,3.0,644,0,0,0,0,1,0,0,0,1,0,0,0,0,1
23.0,0,63376.0,3,6000.0,12.7,0.09,4.0,665,0,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,1,156822.0,4,9000.0,8.82,0.06,4.0,688,1,0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,1,85001.0,20,12000.0,6.28,0.14,14.0,608,0,0,0,0,1,0,0,0,1,0,0,1,0,0
43.0,1,75372.0,17,2000.0,13.15,0.03,14.0,591,0,0,0,0,1,0,0,0,1,0,1,0,0,0
52.0,1,74106.0,29,8525.0,7.04,0.12,19.0,682,1,0,0,0,1,0,0,0,1,0,0,0,1,0
27.0,0,109367.0,2,10000.0,7.52,0.09,9.0,690,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.0,1,180823.0,5,10000.0,10.77,0.06,6.0,694,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,59637.0,0,4000.0,13.99,0.07,4.0,539,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,1,27933.0,3,8855.0,5.87,0.32,4.0,488,1,0,1,0,0,0,0,1,0,0,0,0,0,0
30.0,0,75626.0,9,3000.0,14.68,0.04,8.0,671,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33.0,1,90785.0,10,6000.0,7.7,0.07,7.0,609,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.0,1,133078.0,0,14709.0,12.24,0.11,4.0,651,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,1,51487.0,6,1000.0,11.4,0.02,5.0,649,1,0,1,0,0,0,0,0,1,0,0,0,0,1
27.0,1,111835.0,4,13000.0,7.65,0.12,5.0,628,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,1,97385.0,3,4000.0,6.65,0.04,4.0,667,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,1,118802.0,4,25000.0,11.66,0.21,3.0,622,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32.0,1,205076.0,8,10000.0,11.14,0.05,5.0,696,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,0,133791.0,7,28000.0,8.14,0.21,7.0,687,0,0,1,0,0,0,0,0,0,0,0,0,1,0
38.0,1,85086.0,12,20842.0,12.42,0.24,10.0,595,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33.0,1,59375.0,7,6116.0,10.58,0.1,6.0,701,1,0,1,0,0,0,0,0,1,0,0,1,0,0
29.0,0,118599.0,7,20000.0,8.96,0.17,9.0,597,1,0,0,0,1,0,0,0,0,0,0,0,0,1
30.0,0,81739.0,5,20000.0,13.34,0.24,10.0,587,1,0,0,0,0,0,0,0,1,0,1,0,0,0
24.0,1,39534.0,4,3514.0,14.19,0.09,3.0,626,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24.0,1,90974.0,1,1990.0,9.93,0.02,3.0,593,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,1,58893.0,2,10000.0,8.97,0.17,4.0,629,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.0,1,53790.0,16,8000.0,9.8,0.15,12.0,590,1,0,0,0,1,0,0,0,0,0,0,1,0,0
45.0,0,84741.0,24,6000.0,7.9,0.07,13.0,673,1,0,0,0,1,0,0,0,1,0,0,0,0,1
48.0,1,145233.0,28,29700.0,9.42,0.2,20.0,672,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,0,67020.0,3,8000.0,7.49,0.12,4.0,656,1,0,0,0,0,1,0,0,0,1,0,0,0,0
32.0,0,31203.0,13,4990.0,7.73,0.16,6.0,704,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26.0,1,43923.0,5,4800.0,16.95,0.11,5.0,676,1,0,1,0,0,0,0,0,1,0,0,0,0,1
31.0,0,135681.0,8,3171.0,6.95,0.02,8.0,491,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,60857.0,2,2000.0,12.06,0.03,3.0,676,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,1,78838.0,3,12000.0,12.2,0.15,4.0,635,1,0,0,0,1,0,0,0,0,0,1,0,0,0
29.0,1,73149.0,7,4185.0,8.92,0.06,10.0,565,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26.0,1,58485.0,2,8000.0,9.48,0.14,3.0,693,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28.0,0,58322.0,5,1500.0,13.47,0.03,5.0,617,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25.0,1,64279.0,0,2214.0,9.13,0.03,6.0,659,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29.0,1,32422.0,4,4500.0,11.54,0.14,5.0,677,0,0,0,1,0,0,0,1,0,0,0,0,0,1
24.0,1,65978.0,0,3000.0,10.57,0.05,3.0,638,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23.0,1,63157.0,0,7200.0,11.52,0.11,3.0,498,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,1,40510.0,2,7500.0,12.85,0.19,5.0,504,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22.0,1,55562.0,0,5000.0,10.3,0.09,5.0,559,1,0,0,0,1,0,0,0,1,0,0,0,0,1
33.0,1,61938.0,13,4790.0,12.02,0.08,11.0,638,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,1,127106.0,2,12000.0,8.51,0.09,4.0,591,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,1,42667.0,0,6500.0,13.22,0.15,4.0,503,1,0,1,0,0,0,0,0,1,0,0,1,0,0
31.0,0,73892.0,6,8650.0,8.49,0.12,8.0,695,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,0,118539.0,22,5000.0,14.29,0.04,15.0,632,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30.0,0,117565.0,7,6922.0,13.23,0.06,5.0,575,1,0,0,0,0,1,0,0,1,0,0,0,0,0
26.0,1,69239.0,1,6000.0,6.09,0.09,3.0,624,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25.0,0,72915.0,5,10000.0,11.23,0.14,3.0,586,1,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,1,32198.0,1,4000.0,9.47,0.12,3.0,580,1,0,1,0,0,0,0,0,1,0,0,1,0,0
27.0,1,53709.0,2,8000.0,13.71,0.15,4.0,704,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.0,1,160005.0,9,7994.0,13.49,0.05,6.0,667,1,0,0,0,1,0,0,0,0,0,0,0,1,0
31.0,1,140147.0,8,6682.0,8.43,0.05,10.0,714,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1,92226.0,0,7000.0,6.75,0.08,4.0,672,0,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,104358.0,2,20000.0,10.01,0.19,4.0,652,1,0,1,0,0,0,0,0,0,0,0,0,1,0
33.0,1,16684.0,7,1462.0,9.59,0.09,7.0,675,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24.0,0,37012.0,0,6500.0,7.82,0.18,5.0,616,1,0,0,0,1,0,0,0,1,0,0,1,0,0
23.0,1,87589.0,0,10000.0,11.87,0.11,3.0,694,0,0,0,0,0,1,0,0,0,0,1,0,0,0
29.0,1,73232.0,6,2000.0,10.86,0.03,6.0,641,1,0,1,0,0,0,0,0,0,1,0,0,0,0
33.0,0,75482.0,11,3000.0,8.29,0.04,9.0,653,0,0,0,0,0,0,0,0,1,0,1,0,0,0
24.0,0,56072.0,2,2000.0,9.47,0.04,3.0,593,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,0,66993.0,3,5500.0,7.98,0.08,3.0,675,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28.0,0,114721.0,4,7442.0,11.89,0.06,6.0,594,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,1,110226.0,3,10000.0,10.72,0.09,4.0,668,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27.0,1,76114.0,2,24000.0,11.5,0.32,5.0,611,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37.0,0,102330.0,15,14000.0,11.48,0.14,11.0,648,1,0,0,0,1,0,0,0,0,0,0,0,1,0
27.0,1,91082.0,5,15000.0,10.9,0.16,6.0,508,1,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,1,85095.0,0,6400.0,17.49,0.08,5.0,650,0,0,0,0,1,0,0,0,1,0,0,0,0,1
29.0,0,66854.0,6,3000.0,8.2,0.04,9.0,693,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30.0,0,66357.0,7,4873.0,11.13,0.07,5.0,519,1,0,0,0,0,0,0,0,1,1,0,0,0,0
34.0,1,73220.0,11,10174.0,11.04,0.14,6.0,597,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27.0,1,109312.0,8,20000.0,15.67,0.18,6.0,578,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,0,61323.0,0,10000.0,6.03,0.16,4.0,649,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,1,102754.0,0,7200.0,9.24,0.07,4.0,619,0,0,0,0,1,0,0,0,1,1,0,0,0,0
27.0,1,39403.0,4,6505.0,14.24,0.17,3.0,687,0,0,1,0,0,0,0,1,0,0,0,0,0,1
36.0,0,58501.0,13,2500.0,7.03,0.04,11.0,597,0,0,0,0,1,0,0,0,1,0,0,0,1,0
44.0,1,35697.0,22,6849.0,8.26,0.19,18.0,655,0,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,0,61973.0,0,22000.0,10.94,0.35,3.0,696,1,0,0,0,0,1,0,0,0,0,0,1,0,0
26.0,0,132605.0,6,8000.0,12.76,0.06,3.0,629,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,1,94763.0,9,20000.0,11.7,0.21,6.0,711,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,1,99465.0,1,7197.0,13.94,0.07,4.0,614,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,1,74194.0,0,7093.0,13.71,0.1,2.0,553,0,0,1,0,0,0,0,0,1,1,0,0,0,0
27.0,0,145164.0,1,10000.0,11.86,0.07,5.0,695,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,0,58707.0,4,14118.0,11.74,0.24,4.0,635,1,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,0,59880.0,3,6000.0,11.62,0.1,4.0,626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
28.0,0,80448.0,5,5000.0,7.96,0.06,6.0,651,0,0,1,0,0,0,0,0,1,0,0,0,0,1
25.0,1,87815.0,3,11249.0,7.23,0.13,5.0,531,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26.0,1,96932.0,3,20000.0,7.17,0.21,8.0,503,1,0,0,0,1,0,0,0,1,1,0,0,0,0
36.0,1,58763.0,15,6000.0,9.4,0.1,14.0,611,1,0,0,0,0,1,0,0,1,0,0,0,1,0
23.0,0,192541.0,0,12000.0,5.42,0.06,4.0,597,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31.0,1,87197.0,7,7000.0,5.93,0.08,8.0,621,1,0,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,121204.0,0,1200.0,8.59,0.01,3.0,697,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27.0,1,76489.0,3,3588.0,6.58,0.05,6.0,581,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.0,0,41770.0,0,3135.0,8.08,0.08,4.0,622,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,1,65432.0,3,7060.0,9.1,0.11,2.0,648,1,0,0,0,1,0,0,0,0,0,0,1,0,0
34.0,0,122301.0,8,12000.0,7.31,0.1,11.0,658,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.0,0,72915.0,9,24250.0,12.18,0.33,7.0,648,1,0,0,0,0,0,0,1,0,0,0,0,0,1
